1997,-822349360
1997,1847622141
1997,116423587
1997,619314323
1997,643192850
1997,871743667
1997,1767388545
1997,2095459749
1997,218400570
1997,1198692391
1997,-542644993
1997,-395189531
1997,171317164
1997,904323518
1997,182089857
1997,-163448717
1997,-666622704
1997,329888875
1997,1571446758
1997,-1378886990
1997,142267993
1997,617340516
1997,-83198415
1997,-316554982
1997,-375070205
1997,1174687256
1997,571085164
1997,-1722072500
1997,-183201125
1997,356882015
1997,-1036733240
1997,1052415334
1997,-2019946620
1997,78316019
1997,284025097
1997,-233302888
1997,747564535
1997,-631313890
1997,-161902816
1997,-649931529
1997,-1390719413
1997,1006847157
1997,-849747687
1997,971925392
1997,1566116214
1997,-1891590844
1997,1212413239
1997,764614592
1997,2017309395
1997,-223416950
1997,-1049868452
1997,-1931265341
1997,2054976037
1997,1301219623
1997,-439532370
1997,-1802673015
1997,1344076251
1997,1493340307
1997,1997600120
1997,-2010343984
1997,1351949717
1997,769367890
1997,-210706099
1997,-591087762
1997,-1241068314
1997,-570644123
1997,-1016229518
1997,2067461870
1997,-1105430949
1997,852769795
1997,1100043645
1997,-1977690017
1997,-2112219460
1997,185046408
1997,-1920455111
1997,236065127
1997,-531007343
1997,1796884653
1997,-871300404
1997,241861022
1997,1607231463
1997,118513402
1997,-957709285
1997,-645211111
1997,-1635262893
1997,1760276088
1997,86008429
1997,1730401860
1997,-1157141705
1997,1757173417
1997,-2092713650
1997,-1487343628
1997,-586654653
1997,705140924
1997,1717818805
1997,434186427
1997,-221222337
1997,1858567932
1997,-95765911
1997,820852350
1997,1252781574
1997,-1384577142
1997,1171457695
1997,2116161861
1997,-1834229291
1997,-858405301
1997,-1520229656
1997,1032841298
1997,711733957
1997,-1070517725
1997,1978914889
1997,-1602562956
1997,-2010175851
1997,-96399006
1997,-1731807829
1997,-246686820
1997,-1272784467
1997,-56903298
1997,-883759243
1997,-799663696
1997,-965600929
1997,1471026691
1997,-1372232329
1997,-142269793
1997,-1491984785
1997,-1802065210
1997,995859209
1997,382136757
1997,-1923945515
1997,-1888352928
1997,359525747
1997,-178980305
1997,1901090241
1997,1081627098
1997,-353254257
1997,1780821265
1997,-1765935906
1997,1276315301
1997,1693514157
1997,1493502007
1997,-546797094
1997,-1727210548
1997,762237110
1997,1869480618
1997,-1066691290
1997,-1083342484
1997,1406197651
1997,759425589
1997,-1614665990
1997,901106019
1997,652511183
1997,-6093257
1997,1690708891
1997,2085107782
1997,-611326342
1997,267195321
1997,94484448
1997,588591513
1997,2126995025
1997,1956736706
1997,2045385201
1997,-748604615
1997,-1622204389
1997,-847381270
1997,1607774802
1997,-1443965924
1997,1382176085
