1994,-1702333838
1994,-169775508
1994,-1616878059
1994,-2064750778
1994,1484945744
1994,851031553
1994,-794736653
1994,1630870535
1994,-521155325
1994,988761985
1994,1980864514
1994,-31829648
1994,-61765535
1994,-177358536
1994,782444999
1994,-1481162963
1994,833105930
1994,-969343258
1994,-16502769
1994,-730477740
1994,-678946065
1994,-72035847
1994,550716178
1994,1638629301
1994,468541208
1994,-951553795
1994,424355028
1994,1365114999
1994,-69515615
1994,1192563283
1994,901507022
1994,2042615776
1994,-636514043
1994,-543439328
1994,-1524802610
1994,277719923
1994,-640547682
1994,9110408
1994,878765338
1994,-295621057
1994,1282217068
1994,-289712868
1994,-454614565
1994,-2121243531
1994,1432657429
1994,-2115643248
1994,2078278073
1994,847580220
1994,-1488190420
1994,370574769
1994,-56478782
1994,232865729
1994,-1586681675
1994,-1702399851
1994,426839695
1994,-796679023
1994,-1450832920
1994,2024897299
1994,-1007266135
1994,1875819562
1994,-453307595
1994,-1976424075
1994,-1960343768
1994,1119627726
1994,1043872904
1994,-236089748
1994,-1515945827
1994,1870528922
1994,1037812174
1994,399409732
1994,-803749327
1994,-218270505
1994,-1075253066
1994,1576442200
1994,1425969422
1994,-861442160
1994,199899835
1994,1028820423
1994,415347197
1994,-1225983132
1994,-1344945822
1994,362745959
1994,-1200776881
1994,-1796834403
1994,-1862802752
1994,490026233
1994,618870017
1994,-320465280
1994,-1738831297
1994,-290132578
1994,-2042055398
1994,-2018058266
1994,-648001120
1994,1494698377
1994,504624728
1994,-1844733685
1994,-39158205
1994,1763273462
1994,-1216449781
1994,1920539045
1994,-1852176730
1994,1821141083
1994,-1999839681
1994,1199945272
1994,-1271378901
1994,-1339716388
1994,567463200
1994,-1609025624
1994,-447306467
1994,1647160323
1994,-1212345702
1994,1109800975
1994,-1331539212
1994,-1088062289
1994,1102295359
1994,-1859454768
1994,-989617960
1994,341847885
1994,126781294
1994,-1930623508
1994,1760683619
1994,1190441798
1994,2045122992
1994,850016916
1994,-155290965
1994,779706296
1994,192683877
1994,-601425154
1994,729064319
1994,-368774297
1994,-712133217
1994,-1298745476
1994,671984879
1994,1311449077
1994,-1118086067
1994,1814105289
1994,1671091473
1994,56235089
1994,-1487855205
1994,-483912282
1994,-839833598
1994,-127813011
1994,-1241800807
1994,195674533
1994,-1584535509
1994,1950653491
1994,916238362
1994,-698399421
1994,18562757
1994,-1879202887
1994,1828518622
1994,2145056572
1994,1567682718
1994,-471520590
1994,172343795
1994,-48877797
1994,-1402660068
1994,538119463
1994,-2122280873
1994,-471467760
1994,-612549246
1994,1925362535
1994,1175498466
1994,-1645825275
1994,1406145138
1994,-1768339652
1994,391414626
1994,-2065963278
1994,1248656818
1994,603818079
1994,-19186169
1994,-377293200
1994,1923486258
1994,-4983763
1994,1719499009
1994,-22254708
1994,837153869
1994,619263129
1994,1601023591
1994,1264124638
1994,-276095921
1994,1828719204
1994,-1254119334
1994,215270105
1994,-1965671113
1994,-1424546164
1994,-164343958
1994,-694438813
1994,1838273469
1994,2005837569
1994,386497336
1994,-1770450777
1994,1744118165
1994,1478240926
1994,-1973180069
1994,-653592534
1994,1369774325
1994,-1233670058
1994,1960951431
1994,-85850340
1994,-388367275
1994,-241519186
1994,1699296748
1994,-1374332176
1994,735622773
1994,388909162
1994,-1774492965
1994,-2003247826
1994,1314598564
1994,-1017380981
1994,315271343
1994,-433264761
1994,-730653378
1994,-1073672328
1994,458280170
1994,1453036841
1994,1797727349
1994,813821306
1994,978700189
1994,-1217833643
1994,-188599980
1994,141571693
1994,-1670859251
1994,1818465070
1994,1472817409
1994,-803484492
1994,1472385939
1994,1976665810
1994,-468900286
1994,507732333
1994,1806081220
1994,1119388590
1994,1166920514
1994,-257434395
1994,-907312944
1994,-2098833395
1994,-1187681389
1994,562649678
1994,-917977809
1994,747213298
1994,-2014080394
1994,-2058638673
1994,-487030919
1994,-1119306456
1994,836282714
1994,-588541157
1994,-1267349099
1994,608628375
1994,1889714850
1994,1322072613
1994,1688704022
1994,-90885928
1994,-1744450389
1994,-1023444846
1994,-453264671
1994,-814373366
1994,1712681229
1994,-1986592432
1994,420233234
1994,2127459046
1994,534193183
1994,-2072013657
1994,-459091680
1994,1199032080
1994,-1318639424
1994,-1991200083
1994,109902398
1994,-1242458448
1994,1317243988
1994,1721139455
1994,-1326076924
1994,1539496257
1994,-604217587
1994,1909905325
1994,337573710
1994,-1383243352
1994,-591877013
1994,2074454390
1994,-928963740
1994,-1895914616
1994,435419141
1994,-1399112908
1994,-788364710
1994,-310969900
1994,777011849
1994,70377113
1994,164472762
1994,96879269
1994,714398464
1994,-793238501
1994,2038555999
1994,1475732557
1994,-374177706
1994,-1998604243
1994,1360278179
1994,-83521621
1994,1277794073
1994,1933598639
1994,1081401788
1994,-1425976384
1994,1903654785
1994,-1314273370
1994,1525729123
1994,321705602
1994,1560025008
1994,-1131013073
1994,1535817910
1994,359188208
1994,52008505
1994,2042272432
1994,64258910
1994,347397222
1994,123955430
1994,-1361931439
1994,1318896628
1994,335673137
1994,97203125
1994,580160938
1994,-1522975072
1994,564999782
1994,-485127132
1994,-1064794947
1994,2022415875
1994,1949701871
1994,-1530843986
1994,879848998
1994,-128402346
1994,-1957761050
1994,-902865772
1994,-831815535
1994,-228009261
1994,-360161243
1994,679776224
1994,-318509717
1994,-1721144493
1994,-1110605539
1994,1017414566
1994,1839595995
1994,1743736888
1994,619705063
1994,-1558357363
1994,-1190862093
1994,8566412
1994,-1881139816
1994,-1861649011
1994,1474844962
1994,-1366561174
1994,-1575025704
1994,1797801209
1994,-1204396307
1994,-2020940388
1994,1992106677
1994,-571888192
1994,24798942
1994,-2038880123
1994,-535733580
1994,-1842766097
1994,-691630916
1994,-556757695
1994,-1132310999
1994,-82082951
1994,1759127035
1994,531557642
1994,-1518591800
1994,-89179078
1994,-1170446986
1994,607227869
1994,-599612293
1994,-1228624327
1994,-693041573
1994,-1297535396
1994,1123614581
1994,-216829651
1994,-1688718747
1994,-1427001867
1994,-1808457850
1994,1577083458
1994,-1809180847
1994,-1152976060
1994,-1442410832
1994,1106452252
1994,697425802
1994,1688381110
1994,331185403
1994,89763099
1994,-1796013530
1994,709109614
1994,557323141
1994,1638453473
1994,-1071702507
1994,-977278869
1994,-397843236
1994,-1853105648
1994,-1317940073
1994,806323178
1994,774803088
1994,1079961432
1994,-2018814226
1994,-220212984
1994,-247734270
1994,1564141232
1994,1425644373
1994,436185003
1994,120920706
1994,982177250
1994,-1691652816
1994,-40075613
1994,-1335812455
1994,2090207053
1994,1929890948
1994,422070283
1994,2140838562
1994,769879782
1994,-378056536
1994,-90820619
1994,-1046180193
1994,202783615
1994,768901692
1994,-1336794811
1994,-350045879
1994,1931755596
1994,1486053466
1994,-1003408163
1994,570638952
1994,-1412762974
1994,-675314421
1994,-187207942
1994,-433572251
1994,1160773632
1994,-1563190020
1994,1341222621
1994,854894365
1994,1155973203
1994,-530307471
1994,-999885651
1994,1229620727
1994,-1671165835
1994,-2126337158
1994,-1768595045
1994,348359480
1994,2071863542
1994,-849482909
1994,-1880123833
1994,-792674667
1994,-852564705
1994,-101275792
1994,827511649
1994,126973193
1994,-1163243981
1994,-1777858871
1994,1647739027
1994,682350568
1994,1228664568
1994,339592627
1994,-120128098
1994,-112332
1994,-1652415627
1994,-1732140031
1994,1457119683
1994,553793839
1994,-1161430788
1994,-942881079
1994,619466083
1994,-2119286479
1994,-1818553750
1994,-410975911
1994,-859688471
1994,-990996549
1994,1373834413
1994,-1218889365
1994,-1511541785
1994,522727883
1994,67381126
1994,-658548072
1994,1027869567
1994,-222550671
1994,-2082785649
1994,709463306
1994,-1287682300
1994,-1278860894
1994,-571662721
1994,-1593334922
1994,-948661280
1994,-626389173
1994,-1394842963
1994,-1000016824
1994,-722603593
1994,-1984811095
1994,2053867218
1994,951194143
1994,762475468
1994,2084588503
1994,-56801006
1994,-1381165189
1994,-8325981
1994,589941160
1994,-284166083
1994,-124356172
1994,933584872
1994,-754992714
1994,-691967407
1994,936089389
1994,-1258686833
1994,1266758331
1994,1966954307
1994,666858697
1994,808857916
1994,-460878306
1994,1477450750
1994,-1849860450
1994,2128536804
1994,1772181969
1994,1450453419
1994,728260584
1994,1866567091
1994,1267340121
1994,30450995
1994,-978991552
1994,-2145459152
1994,-889585619
1994,-503055615
1994,701506573
1994,-1098440546
1994,740996932
1994,-1528993012
1994,267617850
1994,1336709285
1994,-1021169687
1994,1289015572
1994,-1213542103
1994,-1315478735
1994,-1214289455
1994,-2042614485
1994,-1706985241
1994,-957362534
1994,161546862
1994,3846262
1994,-1757673312
1994,-306055931
1994,-2043720827
1994,1600737844
1994,-946000556
1994,-244241655
1994,-1265060098
1994,-922406656
1994,-1486604342
1994,-1018788715
1994,401124346
1994,1280590930
1994,-1961014843
1994,-715076592
1994,-1941038805
1994,-1942150581
1994,-534076811
1994,1737115585
1994,-1113040801
1994,-232071759
1994,-1259225552
1994,1591406960
1994,952514396
1994,-1555939273
1994,-1584513695
1994,-1772878771
1994,88881651
1994,691660034
1994,-1118320960
1994,1376519441
1994,-134977201
1994,-985991320
1994,-1465427773
1994,1582344291
1994,-2060761971
1994,1028168186
